medicalstore_id,warehouse_id,quantity,inTime,outTime,identity,imc,states
622f88c6fc13ae1b94000586,622f88c6fc13ae1b94000585,1530,1637469133,1639629133,2223418655036163,75469031,Manipur
622f88c6fc13ae1b94000589,622f88c6fc13ae1b94000588,6764,1616897044,1618711444,7058505887945100,15756167,Kerala
622f88c6fc13ae1b9400058c,622f88c6fc13ae1b9400058b,4717,1617012588,1617444588,4093166527205503,67071982,Chandigarh
622f88c6fc13ae1b9400058f,622f88c6fc13ae1b9400058e,8615,1644468102,1645072902,7542062817257432,22364179,Jharkhand
622f88c6fc13ae1b94000592,622f88c6fc13ae1b94000591,6828,1646196147,1647319347,3295019810875534,53548529,West Bengal
622f88c6fc13ae1b94000595,622f88c6fc13ae1b94000594,3222,1645731300,1646595300,0018205138683668,07930076,Goa
622f88c6fc13ae1b94000598,622f88c6fc13ae1b94000597,1575,1633400350,1633659550,8555327005716735,06837482,Delhi
622f88c6fc13ae1b9400059b,622f88c6fc13ae1b9400059a,2427,1618335596,1619199596,1001623086142751,29623647,Arunachal Pradesh
622f88c6fc13ae1b9400059e,622f88c6fc13ae1b9400059d,9888,1626618388,1627395988,8305374618269747,09907928,Chhattisgarh
622f88c6fc13ae1b940005a1,622f88c6fc13ae1b940005a0,9027,1639240969,1639500169,7397464866034901,07443577,Nagaland
622f88c6fc13ae1b940005a4,622f88c6fc13ae1b940005a3,5215,1644996166,1647501766,8944224090405574,73962483,Daman and Diu
622f88c6fc13ae1b940005a7,622f88c6fc13ae1b940005a6,3626,1647688317,1648897917,8751287353480163,64218096,Karnataka
622f88c6fc13ae1b940005aa,622f88c6fc13ae1b940005a9,8748,1636306627,1636825027,4315818030180282,56968390,Dadra and Nagar Haveli
622f88c6fc13ae1b940005ad,622f88c6fc13ae1b940005ac,9027,1640145099,1641959499,6133930997648023,31093671,Haryana
622f88c6fc13ae1b940005b0,622f88c6fc13ae1b940005af,6639,1647146964,1647233364,4591218884556525,34667875,West Bengal
622f88c6fc13ae1b940005b3,622f88c6fc13ae1b940005b2,5376,1630467768,1630554168,4828905451295081,34616048,Daman and Diu
622f88c6fc13ae1b940005b6,622f88c6fc13ae1b940005b5,6011,1636785202,1637044402,2884185606847624,28484780,Delhi
622f88c6fc13ae1b940005b9,622f88c6fc13ae1b940005b8,8611,1644590656,1645627456,9724368547532529,98407022,Uttarakhand
622f88c6fc13ae1b940005bc,622f88c6fc13ae1b940005bb,1484,1639123372,1640851372,1915703469237365,25794272,Maharashtra
622f88c6fc13ae1b940005bf,622f88c6fc13ae1b940005be,7009,1635353538,1637772738,0991712682237884,33123747,Bihar
622f88c6fc13ae1b940005c2,622f88c6fc13ae1b940005c1,9599,1632011317,1633307317,5898922176279335,82359259,Daman and Diu
622f88c6fc13ae1b940005c5,622f88c6fc13ae1b940005c4,6257,1625735991,1627550391,4951266832774683,45071461,Assam
622f88c6fc13ae1b940005c8,622f88c6fc13ae1b940005c7,8661,1619143676,1619316476,1004061670557238,63107226,Manipur
622f88c6fc13ae1b940005cb,622f88c6fc13ae1b940005ca,7168,1632459669,1634360469,1284603653800152,03497392,Meghalaya
622f88c6fc13ae1b940005ce,622f88c6fc13ae1b940005cd,6954,1633328010,1633414410,3667065634538718,77731390,Madhya Pradesh
622f88c6fc13ae1b940005d1,622f88c6fc13ae1b940005d0,6778,1622015023,1623829423,6976024417860675,73081358,Tripura
622f88c6fc13ae1b940005d4,622f88c6fc13ae1b940005d3,5622,1621236758,1623828758,4856326308878260,90533805,Tripura
622f88c6fc13ae1b940005d7,622f88c6fc13ae1b940005d6,7176,1640346613,1642247413,7425319250488635,32592864,Uttar Pradesh
622f88c6fc13ae1b940005da,622f88c6fc13ae1b940005d9,2795,1618561839,1619253039,0320172926918975,08472349,Karnataka
622f88c6fc13ae1b940005dd,622f88c6fc13ae1b940005dc,3352,1627696469,1629165269,8360255866317567,76261777,Uttar Pradesh
622f88c6fc13ae1b940005e0,622f88c6fc13ae1b940005df,3924,1635358842,1637173242,1583399074656279,55576024,Karnataka
622f88c6fc13ae1b940005e3,622f88c6fc13ae1b940005e2,8918,1631123852,1632592652,4554870882392558,79031846,Assam
622f88c6fc13ae1b940005e6,622f88c6fc13ae1b940005e5,9137,1621760591,1622451791,6582368007207406,18721971,Haryana
622f88c6fc13ae1b940005e9,622f88c6fc13ae1b940005e8,5694,1626089145,1627989945,5777365187002870,00927110,Uttarakhand
622f88c6fc13ae1b940005ec,622f88c6fc13ae1b940005eb,3654,1618368286,1618886686,0957246271349212,54350149,Bihar
622f88c6fc13ae1b940005ef,622f88c6fc13ae1b940005ee,1694,1641790375,1642222375,0981419910439182,04062900,Chhattisgarh
622f88c6fc13ae1b940005f2,622f88c6fc13ae1b940005f1,2164,1617225327,1619817327,1309656132339342,41265582,Punjab
622f88c6fc13ae1b940005f5,622f88c6fc13ae1b940005f4,2369,1646226837,1647868437,7178391270602694,60344479,Jharkhand
622f88c6fc13ae1b940005f8,622f88c6fc13ae1b940005f7,7207,1620945342,1622673342,2715272161518210,42766398,Sikkim
622f88c6fc13ae1b940005fb,622f88c6fc13ae1b940005fa,8963,1631214025,1632682825,2464061452858079,61518918,West Bengal
622f88c6fc13ae1b940005fe,622f88c6fc13ae1b940005fd,2170,1621740250,1622258650,9252400566469297,03453855,Jammu and Kashmir
622f88c6fc13ae1b94000601,622f88c6fc13ae1b94000600,9119,1642138073,1643693273,7823025416944326,94413074,Bihar
622f88c6fc13ae1b94000604,622f88c6fc13ae1b94000603,326,1641514048,1641859648,8657050974010262,41906389,Uttarakhand
622f88c6fc13ae1b94000607,622f88c6fc13ae1b94000606,8470,1635722779,1637018779,2440711977849271,08646119,Rajasthan
622f88c6fc13ae1b9400060a,622f88c6fc13ae1b94000609,3404,1632319463,1633961063,7818416350164171,62599477,Uttarakhand
622f88c6fc13ae1b9400060d,622f88c6fc13ae1b9400060c,7607,1641690017,1642208417,6682434174773967,97058083,Kerala
622f88c6fc13ae1b94000610,622f88c6fc13ae1b9400060f,7313,1630368298,1632873898,0955508768249612,79124624,Andaman and Nicobar
622f88c6fc13ae1b94000613,622f88c6fc13ae1b94000612,1709,1644391525,1645860325,3351242326722341,13696733,Jharkhand
622f88c6fc13ae1b94000616,622f88c6fc13ae1b94000615,9837,1630286540,1631582540,1800945067672898,45450988,Chandigarh
622f88c6fc13ae1b94000619,622f88c6fc13ae1b94000618,7753,1645960868,1648552868,4117699259002874,17966465,Manipur
622f88c6fc13ae1b9400061c,622f88c6fc13ae1b9400061b,5917,1634631257,1635322457,9239682777118567,70732900,Delhi
622f88c6fc13ae1b9400061f,622f88c6fc13ae1b9400061e,3471,1634695096,1636682296,8816743211203763,84628165,Haryana
622f88c6fc13ae1b94000622,622f88c6fc13ae1b94000621,8749,1620415877,1621971077,4432614814860621,25065112,Delhi
622f88c6fc13ae1b94000625,622f88c6fc13ae1b94000624,6143,1619884347,1621957947,8822524344837409,58702191,Uttar Pradesh
622f88c6fc13ae1b94000628,622f88c6fc13ae1b94000627,6340,1628210240,1630197440,6594216920912460,90641524,Tripura
622f88c6fc13ae1b9400062b,622f88c6fc13ae1b9400062a,2403,1627650992,1628342192,5937964323694403,33241569,Telangana
622f88c6fc13ae1b9400062e,622f88c6fc13ae1b9400062d,1282,1623911331,1624516131,4122623067772877,96532928,Tripura
622f88c6fc13ae1b94000631,622f88c6fc13ae1b94000630,7691,1620484103,1621607303,0649888254813173,12037544,Meghalaya
622f88c6fc13ae1b94000634,622f88c6fc13ae1b94000633,4845,1619754596,1622346596,0001980977269939,36700747,Nagaland
622f88c6fc13ae1b94000637,622f88c6fc13ae1b94000636,2519,1635890012,1636754012,6385228799240627,18147622,Manipur
622f88c6fc13ae1b9400063a,622f88c6fc13ae1b94000639,7732,1641613534,1644119134,4894302879099306,87646946,Meghalaya
622f88c6fc13ae1b9400063d,622f88c6fc13ae1b9400063c,5777,1638371901,1639495101,5274330153836536,77415334,Delhi
622f88c6fc13ae1b94000640,622f88c6fc13ae1b9400063f,3857,1626369349,1627060549,8582927873718894,32220330,Gujarat
622f88c6fc13ae1b94000643,622f88c6fc13ae1b94000642,4159,1618999066,1621245466,1286189139038798,65830493,Madhya Pradesh
622f88c6fc13ae1b94000646,622f88c6fc13ae1b94000645,3065,1617227247,1618091247,0096384509907813,73640598,Gujarat
622f88c6fc13ae1b94000649,622f88c6fc13ae1b94000648,352,1631980082,1634485682,2574034553660125,23303376,Uttarakhand
622f88c6fc13ae1b9400064c,622f88c6fc13ae1b9400064b,9488,1617701146,1620206746,6856128593524578,26882568,Sikkim
622f88c6fc13ae1b9400064f,622f88c6fc13ae1b9400064e,3145,1628565941,1629170741,7882345595123208,65649673,Sikkim
622f88c6fc13ae1b94000652,622f88c6fc13ae1b94000651,7665,1630947084,1631724684,1653833772226630,24291803,Lakshadweep
622f88c6fc13ae1b94000655,622f88c6fc13ae1b94000654,9727,1620777720,1622332920,8476798517143848,71705380,Maharashtra
622f88c6fc13ae1b94000658,622f88c6fc13ae1b94000657,458,1639619804,1641002204,5723445886646493,66442654,Bihar
622f88c6fc13ae1b9400065b,622f88c6fc13ae1b9400065a,6619,1623120917,1623293717,4150307125469297,52349736,Assam
622f88c6fc13ae1b9400065e,622f88c6fc13ae1b9400065d,3007,1647530904,1649690904,6000973567743582,69696685,Jharkhand
622f88c6fc13ae1b94000661,622f88c6fc13ae1b94000660,5225,1637094616,1637440216,3604187566606914,64972480,Andhra Pradesh
622f88c6fc13ae1b94000664,622f88c6fc13ae1b94000663,565,1622038220,1622902220,3563756765541694,16280068,Maharashtra
622f88c6fc13ae1b94000667,622f88c6fc13ae1b94000666,5526,1625948962,1626294562,8353932256470174,78342736,Bihar
622f88c6fc13ae1b9400066a,622f88c6fc13ae1b94000669,6353,1626962572,1627912972,5909006117936553,72932553,Rajasthan
622f88c6fc13ae1b9400066d,622f88c6fc13ae1b9400066c,1485,1626715845,1629221445,7183638507284635,60311541,West Bengal
622f88c6fc13ae1b94000670,622f88c6fc13ae1b9400066f,2616,1626872057,1627563257,6668588753271583,15320690,Jharkhand
622f88c6fc13ae1b94000673,622f88c6fc13ae1b94000672,2693,1631926427,1633913627,2130801534077690,42450344,Gujarat
622f88c6fc13ae1b94000676,622f88c6fc13ae1b94000675,9266,1640233892,1642739492,8227739449387152,63324616,Karnataka
622f88c6fc13ae1b94000679,622f88c6fc13ae1b94000678,8286,1632698511,1633648911,4156431748467975,35184612,Meghalaya
622f88c6fc13ae1b9400067c,622f88c6fc13ae1b9400067b,2793,1638592547,1640493347,7343438520324617,94967107,Andaman and Nicobar
622f88c6fc13ae1b9400067f,622f88c6fc13ae1b9400067e,8891,1617620301,1619261901,4457819707188611,42680908,Gujarat
622f88c6fc13ae1b94000682,622f88c6fc13ae1b94000681,1915,1645540758,1647614358,6769991115824916,92564156,Puducherry
622f88c6fc13ae1b94000685,622f88c6fc13ae1b94000684,9980,1629943995,1632276795,7508795483743634,80131232,Mizoram
622f88c6fc13ae1b94000688,622f88c6fc13ae1b94000687,2266,1642173210,1642950810,5630394556743848,92380402,Rajasthan
622f88c6fc13ae1b9400068b,622f88c6fc13ae1b9400068a,5419,1626300862,1626905662,5380067161864840,14377022,Assam
622f88c6fc13ae1b9400068e,622f88c6fc13ae1b9400068d,9801,1644988077,1645679277,9154837182716040,01624640,Punjab
622f88c6fc13ae1b94000691,622f88c6fc13ae1b94000690,7952,1626558911,1627250111,9732332635687972,95488902,Assam
622f88c6fc13ae1b94000694,622f88c6fc13ae1b94000693,3090,1633507375,1634803375,1902522000424776,09201806,Tripura
622f88c6fc13ae1b94000697,622f88c6fc13ae1b94000696,9631,1644995507,1645513907,4730945878502251,53396217,Andaman and Nicobar
622f88c6fc13ae1b9400069a,622f88c6fc13ae1b94000699,4814,1631913737,1633123337,8833804822137279,99625556,Arunachal Pradesh
622f88c6fc13ae1b9400069d,622f88c6fc13ae1b9400069c,9359,1619979046,1622398246,1765983251014128,86156051,Daman and Diu
622f88c6fc13ae1b940006a0,622f88c6fc13ae1b9400069f,6135,1623539227,1625958427,4177217222907148,64654092,Dadra and Nagar Haveli
622f88c6fc13ae1b940006a3,622f88c6fc13ae1b940006a2,5042,1644462431,1645067231,3304415211223344,99711882,Madhya Pradesh
622f88c6fc13ae1b940006a6,622f88c6fc13ae1b940006a5,2314,1628125001,1630717001,2787167555178880,56989333,Kerala
622f88c6fc13ae1b940006a9,622f88c6fc13ae1b940006a8,3979,1624711626,1627130826,7308426777934907,70754361,Arunachal Pradesh
622f88c6fc13ae1b940006ac,622f88c6fc13ae1b940006ab,6576,1628850322,1630578322,5921787968038888,21822034,Haryana
622f88c6fc13ae1b940006af,622f88c6fc13ae1b940006ae,5739,1649691249,1651160049,7030283035574380,16813817,Chandigarh
622f88c6fc13ae1b940006b2,622f88c6fc13ae1b940006b1,7153,1639681208,1641927608,2676928830423798,35747249,Delhi
622f88c6fc13ae1b940006b5,622f88c6fc13ae1b940006b4,3259,1631092573,1633425373,4317435598483311,60933813,Andaman and Nicobar
622f88c6fc13ae1b940006b8,622f88c6fc13ae1b940006b7,9335,1631213601,1633460001,1721988378796624,05797579,Goa
622f88c6fc13ae1b940006bb,622f88c6fc13ae1b940006ba,1318,1623897124,1624069924,5962082864124246,35907207,Dadra and Nagar Haveli
622f88c6fc13ae1b940006be,622f88c6fc13ae1b940006bd,8179,1628393341,1629257341,2730539348011996,98922311,Rajasthan
622f88c6fc13ae1b940006c1,622f88c6fc13ae1b940006c0,5562,1638249846,1639977846,9624878381099704,20999062,Dadra and Nagar Haveli
622f88c6fc13ae1b940006c4,622f88c6fc13ae1b940006c3,3028,1640109794,1640368994,4118671049062514,55647395,Madhya Pradesh
622f88c6fc13ae1b940006c7,622f88c6fc13ae1b940006c6,2629,1642443242,1644257642,0132861367920589,67514295,Mizoram
622f88c6fc13ae1b940006ca,622f88c6fc13ae1b940006c9,5220,1643417140,1643503540,9805609479090352,44739883,Jharkhand
622f88c6fc13ae1b940006cd,622f88c6fc13ae1b940006cc,3578,1622457481,1624185481,8089619627517190,69790137,Daman and Diu
622f88c6fc13ae1b940006d0,622f88c6fc13ae1b940006cf,6318,1630061565,1632653565,6877163669780582,01078451,Mizoram
622f88c6fc13ae1b940006d3,622f88c6fc13ae1b940006d2,6470,1630635961,1631931961,9090248561546440,22899179,Chandigarh
622f88c6fc13ae1b940006d6,622f88c6fc13ae1b940006d5,6469,1648845881,1649796281,4319594489312845,99347668,Assam
622f88c6fc13ae1b940006d9,622f88c6fc13ae1b940006d8,7161,1636752556,1638134956,4096085064169417,00931281,Haryana
622f88c6fc13ae1b940006dc,622f88c6fc13ae1b940006db,7616,1645434472,1645780072,1620095393900989,48390324,Himachal Pradesh
622f88c6fc13ae1b940006df,622f88c6fc13ae1b940006de,721,1636910315,1637255915,9453149192795017,93045109,Dadra and Nagar Haveli
622f88c6fc13ae1b940006e2,622f88c6fc13ae1b940006e1,3654,1629883552,1630920352,6314570980534875,88495279,Delhi
622f88c6fc13ae1b940006e5,622f88c6fc13ae1b940006e4,6034,0,1296000,4516691214508660,56531288,Meghalaya
622f88c6fc13ae1b940006e8,622f88c6fc13ae1b940006e7,1319,0,950400,5055688057224529,99443320,Tripura
622f88c6fc13ae1b940006eb,622f88c6fc13ae1b940006ea,8982,0,2592000,8676056177241339,18226097,Nagaland
622f88c6fc13ae1b940006ee,622f88c6fc13ae1b940006ed,6484,0,1296000,1011126237066764,33651955,Manipur
622f88c6fc13ae1b940006f1,622f88c6fc13ae1b940006f0,2255,0,345600,2611422131616379,14877942,Madhya Pradesh
622f88c6fc13ae1b940006f4,622f88c6fc13ae1b940006f3,4414,0,2073600,6072878091409671,26230483,Tamil Nadu
622f88c6fc13ae1b940006f7,622f88c6fc13ae1b940006f6,7624,0,864000,0880341344457380,78540604,Kerala
622f88c6fc13ae1b940006fa,622f88c6fc13ae1b940006f9,5474,0,2505600,1594536798773255,48231255,Manipur
622f88c6fc13ae1b940006fd,622f88c6fc13ae1b940006fc,5317,0,777600,9950762082735330,40727817,Rajasthan
622f88c6fc13ae1b94000700,622f88c6fc13ae1b940006ff,4696,0,518400,0196018605547040,19572526,West Bengal
622f88c6fc13ae1b94000703,622f88c6fc13ae1b94000702,3694,0,2246400,7286677362551306,55562667,Puducherry
622f88c6fc13ae1b94000706,622f88c6fc13ae1b94000705,337,0,1641600,8051154443081935,75916753,Jharkhand
622f88c6fc13ae1b94000709,622f88c6fc13ae1b94000708,8555,0,777600,8221596739674497,45889391,Dadra and Nagar Haveli
622f88c6fc13ae1b9400070c,622f88c6fc13ae1b9400070b,6146,0,2592000,8875239367756706,36326788,Tamil Nadu
622f88c6fc13ae1b9400070f,622f88c6fc13ae1b9400070e,654,0,172800,1767317335457655,16037621,Meghalaya
622f88c6fc13ae1b94000712,622f88c6fc13ae1b94000711,7666,0,2419200,7652502294359640,08605070,Maharashtra
622f88c6fc13ae1b94000715,622f88c6fc13ae1b94000714,291,0,777600,7684026616842021,66275339,Orissa
622f88c6fc13ae1b94000718,622f88c6fc13ae1b94000717,4665,0,259200,7243661967675497,43865713,Orissa
622f88c6fc13ae1b9400071b,622f88c6fc13ae1b9400071a,4043,0,2505600,9367292800934974,10304826,Jharkhand
622f88c6fc13ae1b9400071e,622f88c6fc13ae1b9400071d,1870,0,1555200,6471123977921510,50067923,Assam
622f88c6fc13ae1b94000721,622f88c6fc13ae1b94000720,4099,0,432000,9722134997853846,82401040,Nagaland
622f88c6fc13ae1b94000724,622f88c6fc13ae1b94000723,3420,0,1900800,2840026608228657,60566979,Puducherry
622f88c6fc13ae1b94000727,622f88c6fc13ae1b94000726,1041,0,2419200,6126795378462642,49294633,West Bengal
622f88c6fc13ae1b9400072a,622f88c6fc13ae1b94000729,3746,0,1987200,4065778011240482,74410177,Punjab
622f88c6fc13ae1b9400072d,622f88c6fc13ae1b9400072c,3354,0,2419200,6389888267157807,96696442,Chhattisgarh
622f88c6fc13ae1b94000730,622f88c6fc13ae1b9400072f,4398,0,2419200,3801035247393991,25982402,Karnataka
622f88c6fc13ae1b94000733,622f88c6fc13ae1b94000732,5291,0,2332800,0572904351087724,36286880,Lakshadweep
622f88c6fc13ae1b94000736,622f88c6fc13ae1b94000735,7557,0,2505600,0483159454427388,18663544,Nagaland
622f88c6fc13ae1b94000739,622f88c6fc13ae1b94000738,9413,0,1296000,5980599954896003,60833242,Goa
622f88c6fc13ae1b9400073c,622f88c6fc13ae1b9400073b,7844,0,86400,9836715056499296,45194999,Meghalaya
622f88c6fc13ae1b9400073f,622f88c6fc13ae1b9400073e,9071,0,1555200,2099183987167891,39368189,Puducherry
622f88c6fc13ae1b94000742,622f88c6fc13ae1b94000741,4532,0,691200,4593581521554923,11538130,Andaman and Nicobar
622f88c6fc13ae1b94000745,622f88c6fc13ae1b94000744,225,0,1555200,8130647521457449,79194280,Daman and Diu
622f88c6fc13ae1b94000748,622f88c6fc13ae1b94000747,8202,0,864000,9046957810360744,07362089,Andaman and Nicobar
622f88c6fc13ae1b9400074b,622f88c6fc13ae1b9400074a,2721,0,1641600,4764668920535690,00252161,Haryana
622f88c6fc13ae1b9400074e,622f88c6fc13ae1b9400074d,6999,0,172800,8425586736618340,28095838,Andhra Pradesh
622f88c6fc13ae1b94000751,622f88c6fc13ae1b94000750,5549,0,2332800,7401739699321248,07389575,Lakshadweep
622f88c6fc13ae1b94000754,622f88c6fc13ae1b94000753,4935,0,518400,5387072332751380,85978569,Lakshadweep
622f88c6fc13ae1b94000757,622f88c6fc13ae1b94000756,3362,0,864000,4649002721129656,16708042,West Bengal
622f88c6fc13ae1b9400075a,622f88c6fc13ae1b94000759,9553,0,2332800,3564786067766834,22853508,Andhra Pradesh
622f88c6fc13ae1b9400075d,622f88c6fc13ae1b9400075c,3900,0,432000,3731647251635773,61231804,Rajasthan
622f88c6fc13ae1b94000760,622f88c6fc13ae1b9400075f,8200,0,604800,7964969023488836,44905658,Jharkhand
622f88c6fc13ae1b94000763,622f88c6fc13ae1b94000762,6835,0,1900800,9573311461103683,73855950,Daman and Diu
622f88c6fc13ae1b94000766,622f88c6fc13ae1b94000765,3289,0,2160000,8296417661024650,71474370,Delhi
622f88c6fc13ae1b94000769,622f88c6fc13ae1b94000768,239,0,172800,5084519317982978,49892211,Chandigarh
622f88c6fc13ae1b9400076c,622f88c6fc13ae1b9400076b,6389,0,691200,1240381053824585,70673710,Assam
622f88c6fc13ae1b9400076f,622f88c6fc13ae1b9400076e,6347,0,2160000,4742983541465887,94603560,Bihar
622f88c6fc13ae1b94000772,622f88c6fc13ae1b94000771,1017,0,777600,6531301983827816,60065965,Nagaland
622f88c6fc13ae1b94000775,622f88c6fc13ae1b94000774,2540,0,432000,4623961729574775,08109735,Haryana
622f88c6fc13ae1b94000778,622f88c6fc13ae1b94000777,7944,0,1987200,3505934731419006,29908135,Gujarat
622f88c6fc13ae1b9400077b,622f88c6fc13ae1b9400077a,9617,0,604800,8663670397050969,53621521,Bihar
622f88c6fc13ae1b9400077e,622f88c6fc13ae1b9400077d,6167,0,86400,7981207203513063,11453236,Nagaland
622f88c6fc13ae1b94000781,622f88c6fc13ae1b94000780,748,0,345600,3629898716311173,43590090,Maharashtra
622f88c6fc13ae1b94000784,622f88c6fc13ae1b94000783,241,0,1555200,8262459973935519,06864119,Gujarat
622f88c6fc13ae1b94000787,622f88c6fc13ae1b94000786,5276,0,1382400,5817576486184263,59720140,Uttarakhand
622f88c6fc13ae1b9400078a,622f88c6fc13ae1b94000789,7367,0,864000,0994598530630974,77683425,Chandigarh
622f88c6fc13ae1b9400078d,622f88c6fc13ae1b9400078c,352,0,1382400,3516366895131381,21037838,Himachal Pradesh
622f88c6fc13ae1b94000790,622f88c6fc13ae1b9400078f,7700,0,1814400,7568616863906773,61703320,Nagaland
622f88c6fc13ae1b94000793,622f88c6fc13ae1b94000792,4248,0,2160000,0309611058986097,47827792,Madhya Pradesh
622f88c6fc13ae1b94000796,622f88c6fc13ae1b94000795,9940,0,2419200,5703200445522633,80301396,Meghalaya
622f88c6fc13ae1b94000799,622f88c6fc13ae1b94000798,7485,0,2505600,5222462349334002,59712350,Andhra Pradesh
622f88c6fc13ae1b9400079c,622f88c6fc13ae1b9400079b,8289,0,1900800,4679386736527128,35175450,Bihar
622f88c6fc13ae1b9400079f,622f88c6fc13ae1b9400079e,8712,0,864000,8976105990778341,90731097,Kerala
622f88c6fc13ae1b940007a2,622f88c6fc13ae1b940007a1,3104,0,345600,6094397847779080,29064280,Karnataka
622f88c6fc13ae1b940007a5,622f88c6fc13ae1b940007a4,4051,0,2592000,8869992907837624,75939630,Uttar Pradesh
622f88c6fc13ae1b940007a8,622f88c6fc13ae1b940007a7,171,0,432000,5826215123072874,43944073,Jharkhand
622f88c6fc13ae1b940007ab,622f88c6fc13ae1b940007aa,1688,0,777600,6908690861574600,69347930,Meghalaya
622f88c6fc13ae1b940007ae,622f88c6fc13ae1b940007ad,2235,0,2332800,0627962008338298,09627956,Assam
622f88c6fc13ae1b940007b1,622f88c6fc13ae1b940007b0,6827,0,1123200,4877416640687138,12615740,Karnataka
622f88c6fc13ae1b940007b4,622f88c6fc13ae1b940007b3,2040,0,2160000,7794196431258244,21404340,Lakshadweep
622f88c6fc13ae1b940007b7,622f88c6fc13ae1b940007b6,7660,0,2419200,7912627389777758,58448542,Maharashtra
622f88c6fc13ae1b940007ba,622f88c6fc13ae1b940007b9,280,0,1641600,5664572752560566,81339855,Uttar Pradesh
622f88c6fc13ae1b940007bd,622f88c6fc13ae1b940007bc,3753,0,604800,2789011424489375,90897199,Chhattisgarh
622f88c6fc13ae1b940007c0,622f88c6fc13ae1b940007bf,8361,0,1036800,8184656472209134,41133763,Meghalaya
622f88c6fc13ae1b940007c3,622f88c6fc13ae1b940007c2,8724,0,604800,8307092548711768,33264921,Andaman and Nicobar
622f88c6fc13ae1b940007c6,622f88c6fc13ae1b940007c5,994,0,172800,9007353336767092,52756263,Daman and Diu
622f88c6fc13ae1b940007c9,622f88c6fc13ae1b940007c8,8198,0,777600,4998781615608904,36707631,Andaman and Nicobar
622f88c6fc13ae1b940007cc,622f88c6fc13ae1b940007cb,7393,0,777600,5594974209443652,30207578,Madhya Pradesh
622f88c6fc13ae1b940007cf,622f88c6fc13ae1b940007ce,2415,0,1555200,2874465625935472,70804604,Tripura
622f88c6fc13ae1b940007d2,622f88c6fc13ae1b940007d1,6628,0,950400,3283448284523104,44814701,Andhra Pradesh
622f88c6fc13ae1b940007d5,622f88c6fc13ae1b940007d4,6850,0,1209600,2336946395462429,60303976,Gujarat
622f88c6fc13ae1b940007d8,622f88c6fc13ae1b940007d7,1457,0,1468800,9963533565830307,06247745,Andhra Pradesh
622f88c6fc13ae1b940007db,622f88c6fc13ae1b940007da,5010,0,1641600,2098836225147885,61662042,Bihar
622f88c6fc13ae1b940007de,622f88c6fc13ae1b940007dd,7754,0,1555200,1704484984677988,25119265,Telangana
622f88c6fc13ae1b940007e1,622f88c6fc13ae1b940007e0,7710,0,1036800,3921477841080244,24808152,Dadra and Nagar Haveli
622f88c6fc13ae1b940007e4,622f88c6fc13ae1b940007e3,3379,0,432000,0123179679005709,45036208,Chhattisgarh
622f88c6fc13ae1b940007e7,622f88c6fc13ae1b940007e6,4391,0,1382400,4192498749212378,77693208,Mizoram
622f88c6fc13ae1b940007ea,622f88c6fc13ae1b940007e9,391,0,86400,0764114068736455,40947865,Sikkim
622f88c6fc13ae1b940007ed,622f88c6fc13ae1b940007ec,817,0,1900800,4557769455560025,76831451,Chandigarh
622f88c6fc13ae1b940007f0,622f88c6fc13ae1b940007ef,3063,0,518400,2945275915912142,07763560,Puducherry
622f88c6fc13ae1b940007f3,622f88c6fc13ae1b940007f2,1506,0,432000,1753196967306605,09934894,Rajasthan
622f88c6fc13ae1b940007f6,622f88c6fc13ae1b940007f5,2588,0,2246400,1644689573693497,17858430,Daman and Diu
622f88c6fc13ae1b940007f9,622f88c6fc13ae1b940007f8,6319,0,864000,3870115830373504,46014308,Kerala
622f88c6fc13ae1b940007fc,622f88c6fc13ae1b940007fb,1384,0,345600,9016229160555042,08963088,Bihar
622f88c6fc13ae1b940007ff,622f88c6fc13ae1b940007fe,499,0,1900800,5771548431650272,24517408,Lakshadweep
622f88c6fc13ae1b94000802,622f88c6fc13ae1b94000801,1610,0,604800,7960116795258124,88525847,Kerala
622f88c6fc13ae1b94000805,622f88c6fc13ae1b94000804,5029,0,1555200,5565339574066555,52287833,Arunachal Pradesh
622f88c6fc13ae1b94000808,622f88c6fc13ae1b94000807,4105,0,2160000,7254196963131032,49492342,Bihar
622f88c6fc13ae1b9400080b,622f88c6fc13ae1b9400080a,8683,0,2073600,0134900750791990,00041644,Daman and Diu
622f88c6fc13ae1b9400080e,622f88c6fc13ae1b9400080d,8831,0,864000,8999849899309076,62112845,Rajasthan
622f88c6fc13ae1b94000811,622f88c6fc13ae1b94000810,157,0,1296000,7638734930791776,37216224,Mizoram
622f88c6fc13ae1b94000814,622f88c6fc13ae1b94000813,3577,0,1641600,4330698806092050,32894115,Andaman and Nicobar
622f88c6fc13ae1b94000817,622f88c6fc13ae1b94000816,1343,0,86400,2245733790742081,42295479,Kerala
622f88c6fc13ae1b9400081a,622f88c6fc13ae1b94000819,5422,0,950400,0494473009091696,11066999,Uttar Pradesh
622f88c6fc13ae1b9400081d,622f88c6fc13ae1b9400081c,9593,0,1382400,4053253810266377,28306120,Chandigarh
622f88c6fc13ae1b94000820,622f88c6fc13ae1b9400081f,7775,0,1123200,3500104963118608,36159858,Nagaland
622f88c6fc13ae1b94000823,622f88c6fc13ae1b94000822,8278,0,604800,0970314941439885,85021674,Sikkim
